Customer_ID,Customer_Name,Customer_Surname,Product_ID,Product_Name,Product_Price,QTY,Store_ID,Store Name,Region,Product_Main_Category,Product_Sub_Category,Purchase_Date,Sales_Rep_ID
444,Alexa,Gavin,121,Pet foods,8,3,1,Boardwalk Store,West Virginia,Products,Promotions,2021/01/16,9
456,Josh,Wilton,197,Bottled waters,20,3,6,Lynnwood Store,Mississippi,Products,Promotions,2021/02/03,56
189,Alan,Haines,75,Nestl̩ Waters,2,1,8,Equestria Store,West Virginia,Drinks,Standard,2021/07/26,80
121,Bethany,Roth,168,Vegetables,16,4,9,Lombardy Store,New Mexico,Products,New Releases,2021/01/11,82
64,Molly,Trent,147,Dry Goods,9,3,3,Brummeria Store,Mississippi,Products,Standard,2021/09/03,25
391,Doug,Groves,168,Vegetables,16,4,3,Brummeria Store,Mississippi,Products,New Releases,2021/08/03,28
152,Julius,Saunders,68,Duvel Golden Ale,9,2,1,Boardwalk Store,West Virginia,Drinks,Promotions,2021/07/26,8
150,Adelaide,Mills,84,Strongbow,17,1,7,NewlandsStore,South Carolina,Drinks,New Releases,2021/06/26,66
63,Michaela,Khan,112,Sauces,20,4,2,Glenwood Store,New Mexico,Products,Standard,2021/01/03,12
413,Tom,Bailey,37,Bud Light,17,5,3,Brummeria Store,Mississippi,Drinks,Promotions,2021/08/11,22
287,Johnathan,Asher,106,Vegetables,19,3,4,Clearwater  Store,Massachussets,Products,Standard,2021/03/14,32
290,Fred,Upsdell,19,Grolsch,19,2,10,Faerie Glen Store,Mississippi,Drinks,New Releases,2021/05/10,95
386,Maxwell,Chester,142,Poultry,10,4,4,Clearwater  Store,Massachussets,Products,New Releases,2021/04/20,33
268,Daron,Page ,95,Mumm,16,4,8,Equestria Store,West Virginia,Drinks,Standard,2021/03/14,75
425,Evie,Michael,22,Keystone Light,11,3,2,Glenwood Store,New Mexico,Drinks,New Releases,2021/04/02,14
114,Mya,Vernon,94,Tsingtao,9,3,3,Brummeria Store,Mississippi,Drinks,Standard,2021/04/03,22
436,Doug,Addison,37,Bud Light,17,3,7,NewlandsStore,South Carolina,Drinks,Promotions,2021/03/19,62
186,Dasha,Clarkson,120,Alcoholic beverages,15,4,2,Glenwood Store,New Mexico,Products,Promotions,2021/02/09,18
426,Doug,Andrews,159,Baby-care,7,1,4,Clearwater  Store,Massachussets,Products,Standard,2021/09/21,38
191,Anthony,Franks,91,Pepsi,15,1,10,Faerie Glen Store,Mississippi,Drinks,New Releases,2021/08/28,97
448,Jacob,Hepburn,34,Evian,18,5,7,NewlandsStore,South Carolina,Drinks,Promotions,2021/05/31,64
345,Jocelyn,James,35,Bud Light,4,1,6,Lynnwood Store,Mississippi,Drinks,Promotions,2021/07/11,54
6,John,Emerson,98,Bud Light,13,3,1,Boardwalk Store,West Virginia,Drinks,Standard,2021/09/26,9
347,Bryon,Preston,170,Vegetables,10,1,8,Equestria Store,West Virginia,Products,New Releases,2021/04/11,77
318,Ronald,Hobbs,170,Vegetables,10,2,6,Lynnwood Store,Mississippi,Products,New Releases,2021/08/07,55
459,Maxwell,Sherwood,125,Hygiene products,20,3,5,Hazeldean Store Store,Maine,Products,Standard,2021/07/03,48
457,William,Hopkins,29,Blue Moon,5,2,10,Faerie Glen Store,Mississippi,Drinks,Standard,2021/03/13,91
220,Leah,Weldon,25,Prigat,13,2,4,Clearwater  Store,Massachussets,Drinks,Standard,2021/08/28,35
140,Bart,Garcia,180,Detergents,4,1,8,Equestria Store,West Virginia,Products,Standard,2021/01/18,77
267,Elise,Stone ,68,Duvel Golden Ale,9,2,4,Clearwater  Store,Massachussets,Drinks,Promotions,2021/05/08,37
228,Noah,Nash,30,Aquafina,3,5,1,Boardwalk Store,West Virginia,Drinks,Promotions,2021/09/24,4
34,Alexander,Cox,160,Pet foods,11,5,5,Hazeldean Store Store,Maine,Products,Standard,2021/01/05,44
147,Ramon,Gonzales,158,Nonalcoholic beverages,5,3,10,Faerie Glen Store,Mississippi,Products,Standard,2021/07/20,91
218,Russel,Ianson,21,Absolut,20,2,9,Lombardy Store,New Mexico,Drinks,New Releases,2021/06/13,81
357,Helen,Briggs,91,Pepsi,15,3,5,Hazeldean Store Store,Maine,Drinks,New Releases,2021/08/20,49
475,Daron,Harvey,8,Keystone Light,18,3,3,Brummeria Store,Mississippi,Drinks,Promotions,2021/04/15,30
233,Jacob,Lindop,82,Hennessy,11,5,3,Brummeria Store,Mississippi,Drinks,Standard,2021/04/16,27
97,Charlotte,Fowler,162,White rice,19,3,6,Lynnwood Store,Mississippi,Products,Standard,2021/08/18,56
100,Wade,Bayliss,118,Dishware,12,5,1,Boardwalk Store,West Virginia,Products,Standard,2021/07/22,6
459,Maxwell,Sherwood,87,Tanqueray,15,1,2,Glenwood Store,New Mexico,Drinks,New Releases,2021/06/30,15
343,Carl,Parker,64,Cappy,6,3,4,Clearwater  Store,Massachussets,Drinks,Promotions,2021/09/30,36
33,Rebecca,Ellwood,169,Dry Goods,16,3,1,Boardwalk Store,West Virginia,Products,New Releases,2021/03/22,4
36,Elise,Moreno,103,Diet foods,14,1,3,Brummeria Store,Mississippi,Products,Promotions,2021/07/02,27
306,Rosalee,Grant,40,Edelweiss,8,4,9,Lombardy Store,New Mexico,Drinks,Standard,2021/04/16,89
188,William,Wise,52,Brahma,16,4,2,Glenwood Store,New Mexico,Drinks,Standard,2021/01/28,20
286,Jayden,Gregory,33,Duvel Golden Ale,5,2,2,Glenwood Store,New Mexico,Drinks,Promotions,2021/04/15,15
136,Nathan,Saunders,63,SunnyD,3,4,6,Lynnwood Store,Mississippi,Drinks,Standard,2021/02/27,57
402,Rowan,Parr,78,Martell,14,3,9,Lombardy Store,New Mexico,Drinks,Standard,2021/08/30,85
276,Violet,Nicholls,157,House-cleaning products,18,3,2,Glenwood Store,New Mexico,Products,Standard,2021/01/08,17
397,Candace,Eagle,41,Blue Moon,14,4,4,Clearwater  Store,Massachussets,Drinks,Standard,2021/09/07,33
113,Alexander,Mccormick,163,Olive oil,3,5,1,Boardwalk Store,West Virginia,Products,Standard,2021/06/04,6
362,Alan,Thomson,42,Grolsch,17,3,2,Glenwood Store,New Mexico,Drinks,Standard,2021/02/13,18
174,David,Ballard,37,Bud Light,17,5,7,NewlandsStore,South Carolina,Drinks,Promotions,2021/05/18,62
168,Dasha,Andersson,19,Grolsch,19,3,9,Lombardy Store,New Mexico,Drinks,New Releases,2021/04/14,89
118,Alexia,Preston,128,Coffee,10,2,8,Equestria Store,West Virginia,Products,Standard,2021/07/06,74
352,Drew,Archer,38,SunnyD,16,3,9,Lombardy Store,New Mexico,Drinks,Promotions,2021/08/31,90
135,Bart,Connor,89,Corona,6,4,9,Lombardy Store,New Mexico,Drinks,New Releases,2021/02/01,90
26,Nancy,Snow,155,Decorations,11,4,5,Hazeldean Store Store,Maine,Products,Standard,2021/05/03,44
217,Ethan,Sherwood,78,Martell,14,1,3,Brummeria Store,Mississippi,Drinks,Standard,2021/08/14,28
44,Cedrick,Collingwood,60,Agua Vida,5,4,8,Equestria Store,West Virginia,Drinks,New Releases,2021/02/22,73
3,Martha,Murray,153,Mustard,10,5,9,Lombardy Store,New Mexico,Products,Promotions,2021/07/08,83
141,Marie,Matthews,93,Chivas Regal,3,3,8,Equestria Store,West Virginia,Drinks,Standard,2021/08/31,73
247,Faith,Hardwick,58,Absolut,16,4,9,Lombardy Store,New Mexico,Drinks,New Releases,2021/09/25,89
225,Matt,Griffiths,52,Brahma,16,4,9,Lombardy Store,New Mexico,Drinks,Standard,2021/06/08,84
156,Domenic,Oswald,75,Nestl̩ Waters,2,1,1,Boardwalk Store,West Virginia,Drinks,Standard,2021/10/07,3
108,Makena,Parker,100,Grolsch,2,2,5,Hazeldean Store Store,Maine,Products,Standard,2021/10/05,41
323,Chris,Downing,122,Hygiene products,16,4,8,Equestria Store,West Virginia,Products,Promotions,2021/02/22,72
429,Chad,Michael,133,Personal Care,17,1,9,Lombardy Store,New Mexico,Products,Standard,2021/03/27,90
267,Elise,Stone ,84,Strongbow,17,4,10,Faerie Glen Store,Mississippi,Drinks,New Releases,2021/07/17,91
130,Jacob,Larsen,32,Tanqueray,14,5,9,Lombardy Store,New Mexico,Drinks,Promotions,2021/06/04,89
475,Daron,Harvey,6,Agua Vida,3,1,5,Hazeldean Store Store,Maine,Drinks,Promotions,2021/01/29,45
346,Ethan,Carson,1,Highland Spring,9,4,7,NewlandsStore,South Carolina,Drinks,New Releases,2021/05/15,65
365,Jaylene,Hunt,57,Coca Cola,10,3,8,Equestria Store,West Virginia,Drinks,New Releases,2021/07/10,71
12,Boris,Rees,71,Tanqueray,17,1,4,Clearwater  Store,Massachussets,Drinks,Promotions,2021/08/14,40
467,Abdul,Allington,159,Baby-care,7,1,4,Clearwater  Store,Massachussets,Products,Standard,2021/08/05,37
166,Kaylee,Furnell,13,Granini,20,2,5,Hazeldean Store Store,Maine,Drinks,Standard,2021/04/17,45
222,Julian,Chester,148,Snack foods,19,2,7,NewlandsStore,South Carolina,Products,Standard,2021/03/31,62
376,Chanelle,Coates,62,Brahma,2,3,1,Boardwalk Store,West Virginia,Drinks,Standard,2021/03/29,10
399,Alice,Cowan,105,Snack foods,9,4,6,Lynnwood Store,Mississippi,Products,Standard,2021/01/12,54
173,Brooklyn,Graves,27,Corona,3,3,8,Equestria Store,West Virginia,Drinks,Standard,2021/05/28,72
310,Tom,Walsh,117,Medicines,14,1,5,Hazeldean Store Store,Maine,Products,Standard,2021/04/06,46
52,Alexander,Scott,111,Dairy,10,3,5,Hazeldean Store Store,Maine,Products,Standard,2021/02/26,42
407,Charlize,Evans,47,Mumm,3,3,10,Faerie Glen Store,Mississippi,Drinks,Standard,2021/08/17,100
398,Makena,Hall,18,Juicy Juice,17,5,4,Clearwater  Store,Massachussets,Drinks,New Releases,2021/01/30,32
416,Bree,Keys,79,Mumm,9,2,6,Lynnwood Store,Mississippi,Drinks,Standard,2021/03/27,60
498,Tony,Ventura,131,Diet foods,3,1,4,Clearwater  Store,Massachussets,Products,Standard,2021/04/16,40
354,Matt,Ebbs,66,Agua Vida,15,2,10,Faerie Glen Store,Mississippi,Drinks,Promotions,2021/07/25,92
76,Norah,Lyon,5,Bacardi,19,4,5,Hazeldean Store Store,Maine,Drinks,Promotions,2021/03/31,48
147,Ramon,Gonzales,67,Grolsch,6,3,6,Lynnwood Store,Mississippi,Drinks,Promotions,2021/04/05,54
391,Doug,Groves,5,Bacardi,19,1,7,NewlandsStore,South Carolina,Drinks,Promotions,2021/07/08,70
89,Luna,Powell,93,Chivas Regal,3,5,4,Clearwater  Store,Massachussets,Drinks,Standard,2021/06/30,38
380,Deborah,Logan,142,Poultry,10,3,6,Lynnwood Store,Mississippi,Products,New Releases,2021/06/21,52
167,Marina,Eaton,168,Vegetables,16,1,1,Boardwalk Store,West Virginia,Products,New Releases,2021/09/29,9
390,Gabriel,Whatson,99,Keystone Light,14,2,3,Brummeria Store,Mississippi,Drinks,Standard,2021/01/16,30
195,Carter,Stone,159,Baby-care,7,4,6,Lynnwood Store,Mississippi,Products,Standard,2021/08/01,57
69,Rocco,Shelton,39,Jameson,11,5,7,NewlandsStore,South Carolina,Drinks,Standard,2021/01/04,70
283,Marvin,Fall,75,Nestl̩ Waters,2,1,5,Hazeldean Store Store,Maine,Drinks,Standard,2021/02/15,47
330,Lucas,Ventura,4,Blue Moon,9,5,1,Boardwalk Store,West Virginia,Drinks,Promotions,2021/05/02,9
477,Danny,Corbett,72,Juicy Juice,11,4,7,NewlandsStore,South Carolina,Drinks,Promotions,2021/03/31,69
115,Kurt,Vince,195,Fruits,11,4,5,Hazeldean Store Store,Maine,Products,Standard,2021/09/15,49
385,Bryon,Stevenson,79,Mumm,9,3,6,Lynnwood Store,Mississippi,Drinks,Standard,2021/02/20,59
209,Emery,Leigh,36,Coca Cola,9,3,7,NewlandsStore,South Carolina,Drinks,Promotions,2021/03/07,68
171,Lauren,Dickson,118,Dishware,12,3,1,Boardwalk Store,West Virginia,Products,Standard,2021/01/09,4
71,Susan,Parsons,125,Hygiene products,20,2,8,Equestria Store,West Virginia,Products,Standard,2021/02/03,74
120,Lucy,Eastwood,182,House-cleaning products,7,5,3,Brummeria Store,Mississippi,Products,Standard,2021/06/08,30
284,Marie,Hamilton,150,Paper Goods,16,1,4,Clearwater  Store,Massachussets,Products,Promotions,2021/07/31,33
289,Adalind,Michael,162,White rice,19,5,10,Faerie Glen Store,Mississippi,Products,Standard,2021/06/27,98
46,Cassandra,Chapman,6,Agua Vida,3,5,7,NewlandsStore,South Carolina,Drinks,Promotions,2021/06/04,65
422,Remy,Potts,153,Mustard,10,3,2,Glenwood Store,New Mexico,Products,Promotions,2021/09/29,16
60,Denis,Lloyd,153,Mustard,10,5,4,Clearwater  Store,Massachussets,Products,Promotions,2021/05/02,40
372,Sonya,Palmer,2,Prigat,20,2,4,Clearwater  Store,Massachussets,Drinks,Promotions,2021/06/08,31
383,Drew,Spencer,168,Vegetables,16,1,7,NewlandsStore,South Carolina,Products,New Releases,2021/04/08,69
148,Matthew,Jobson,146,Baby food,5,1,1,Boardwalk Store,West Virginia,Products,New Releases,2021/04/24,10
88,Rebecca,Rogers,192,Dry Goods,10,2,4,Clearwater  Store,Massachussets,Products,New Releases,2021/07/20,35
445,William,Goodman,134,Canned Goods,10,2,8,Equestria Store,West Virginia,Products,Standard,2021/05/09,78
16,Britney,Whittle,64,Cappy,6,4,6,Lynnwood Store,Mississippi,Drinks,Promotions,2021/08/25,52
418,Sabrina,Morley,15,Juicy Juice,3,4,4,Clearwater  Store,Massachussets,Drinks,Standard,2021/07/17,39
446,Eduardo,Irwin,64,Cappy,6,3,8,Equestria Store,West Virginia,Drinks,Promotions,2021/08/09,80
68,Dalia,Walton,190,Flour,11,4,7,NewlandsStore,South Carolina,Products,New Releases,2021/07/16,62
25,Julian,Moore,185,Canned Goods,8,4,8,Equestria Store,West Virginia,Products,New Releases,2021/04/05,72
203,Caleb,Calderwood,169,Dry Goods,16,1,4,Clearwater  Store,Massachussets,Products,New Releases,2021/06/01,40
498,Tony,Ventura,33,Duvel Golden Ale,5,2,4,Clearwater  Store,Massachussets,Drinks,Promotions,2021/02/13,37
8,Renee,Leslie,112,Sauces,20,1,10,Faerie Glen Store,Mississippi,Products,Standard,2021/01/13,94
86,Bryon,Abbot,85,Grolsch,9,1,3,Brummeria Store,Mississippi,Drinks,New Releases,2021/10/05,26
500,Sloane,Bell,163,Olive oil,3,5,10,Faerie Glen Store,Mississippi,Products,Standard,2021/01/30,91
113,Alexander,Mccormick,71,Tanqueray,17,3,1,Boardwalk Store,West Virginia,Drinks,Promotions,2021/01/06,6
164,Bernadette,Wellington,20,Prigat,3,4,4,Clearwater  Store,Massachussets,Drinks,New Releases,2021/06/21,39
209,Emery,Leigh,15,Juicy Juice,3,2,7,NewlandsStore,South Carolina,Drinks,Standard,2021/07/19,62
221,Phoebe,Ellis,9,Hennessy,14,2,6,Lynnwood Store,Mississippi,Drinks,Promotions,2021/03/30,51
269,Melanie,Tennant,152,Chicken,11,3,7,NewlandsStore,South Carolina,Products,Promotions,2021/04/20,65
28,Henry,Weldon,32,Tanqueray,14,3,4,Clearwater  Store,Massachussets,Drinks,Promotions,2021/03/31,36
337,Elly,Miller,77,Z Lager,14,5,2,Glenwood Store,New Mexico,Drinks,Standard,2021/06/11,13
213,Hayden,Dixon,126,Diet foods,10,1,2,Glenwood Store,New Mexico,Products,Standard,2021/03/17,17
184,Ron,Cadman,105,Snack foods,9,5,9,Lombardy Store,New Mexico,Products,Standard,2021/07/06,82
497,Enoch,Larsen,94,Tsingtao,9,4,2,Glenwood Store,New Mexico,Drinks,Standard,2021/08/23,16
318,Ronald,Hobbs,52,Brahma,16,4,10,Faerie Glen Store,Mississippi,Drinks,Standard,2021/08/01,92
233,Jacob,Lindop,123,Housewares,15,3,4,Clearwater  Store,Massachussets,Products,Promotions,2021/08/08,35
232,Alexander,Emmott,144,Tea,14,4,5,Hazeldean Store Store,Maine,Products,New Releases,2021/04/04,47
52,Alexander,Scott,17,Icehouse,12,3,8,Equestria Store,West Virginia,Drinks,Standard,2021/05/02,72
291,Colleen,Jefferson,188,Canned Goods,3,1,6,Lynnwood Store,Mississippi,Products,New Releases,2021/02/15,52
427,Cherish,Uddin,94,Tsingtao,9,4,7,NewlandsStore,South Carolina,Drinks,Standard,2021/09/06,64
341,Denis,Nicolas,47,Mumm,3,2,10,Faerie Glen Store,Mississippi,Drinks,Standard,2021/07/24,93
48,Paige,Stone,74,Corona,18,1,6,Lynnwood Store,Mississippi,Drinks,Standard,2021/04/29,56
427,Cherish,Uddin,199,Dairy,20,1,8,Equestria Store,West Virginia,Products,Standard,2021/02/06,76
282,Nina,Nash,85,Grolsch,9,5,2,Glenwood Store,New Mexico,Drinks,New Releases,2021/06/23,20
187,Kieth,Vass,69,Jameson,3,5,5,Hazeldean Store Store,Maine,Drinks,Promotions,2021/05/06,50
70,Carmen,Mills,89,Corona,6,5,7,NewlandsStore,South Carolina,Drinks,New Releases,2021/08/13,61
344,Amy,Holmes,107,Canned Goods,14,1,7,NewlandsStore,South Carolina,Products,Standard,2021/05/16,64
305,Michael,Lloyd,21,Absolut,20,4,5,Hazeldean Store Store,Maine,Drinks,New Releases,2021/01/17,43
258,Denny,Wood,36,Coca Cola,9,4,3,Brummeria Store,Mississippi,Drinks,Promotions,2021/08/01,26
390,Gabriel,Whatson,38,SunnyD,16,5,8,Equestria Store,West Virginia,Drinks,Promotions,2021/09/16,75
291,Colleen,Jefferson,28,Hennessy,6,3,3,Brummeria Store,Mississippi,Drinks,Standard,2021/04/25,27
200,Tania,Becker,102,Toys,9,2,6,Lynnwood Store,Mississippi,Products,Promotions,2021/05/14,59
385,Bryon,Stevenson,36,Coca Cola,9,2,4,Clearwater  Store,Massachussets,Drinks,Promotions,2021/07/11,32
351,Eduardo,Rixon,86,SunnyD,16,5,1,Boardwalk Store,West Virginia,Drinks,New Releases,2021/02/01,3
53,Stacy,Maxwell,196,Baby-care,15,2,5,Hazeldean Store Store,Maine,Products,Promotions,2021/09/02,49
14,Nate,Whatson,143,Canned Goods,8,3,2,Glenwood Store,New Mexico,Products,New Releases,2021/09/29,14
252,Caleb,Ranks,1,Highland Spring,9,2,9,Lombardy Store,New Mexico,Drinks,New Releases,2021/02/07,82
13,Martin,Lee,139,Baby-care,4,2,6,Lynnwood Store,Mississippi,Products,Standard,2021/01/03,58
442,Havana,Abbot,69,Jameson,3,4,5,Hazeldean Store Store,Maine,Drinks,Promotions,2021/06/09,41
251,Naomi,Plumb,8,Keystone Light,18,5,1,Boardwalk Store,West Virginia,Drinks,Promotions,2021/08/14,6
130,Jacob,Larsen,26,Coca Cola,14,5,9,Lombardy Store,New Mexico,Drinks,Standard,2021/03/14,83
11,Eve,Allen,174,Chicken,17,1,5,Hazeldean Store Store,Maine,Products,Standard,2021/01/08,41
498,Tony,Ventura,58,Absolut,16,1,2,Glenwood Store,New Mexico,Drinks,New Releases,2021/01/31,11
308,Ethan,Davies,113,Cereals,17,2,4,Clearwater  Store,Massachussets,Products,Standard,2021/04/16,39
155,Ryan,Isaac,83,Smirnoff,20,2,1,Boardwalk Store,West Virginia,Drinks,New Releases,2021/09/08,5
410,Johnny,Little,159,Baby-care,7,5,7,NewlandsStore,South Carolina,Products,Standard,2021/09/07,61
238,Alan,Nielson,130,Ground turkey,11,2,4,Clearwater  Store,Massachussets,Products,Standard,2021/02/22,37
303,Eryn,Taylor,174,Chicken,17,2,9,Lombardy Store,New Mexico,Products,Standard,2021/03/21,85
360,Ron,Radcliffe,32,Tanqueray,14,5,7,NewlandsStore,South Carolina,Drinks,Promotions,2021/02/22,66
450,Tony,Exton,166,Sauces,5,2,6,Lynnwood Store,Mississippi,Products,New Releases,2021/02/23,59
351,Eduardo,Rixon,41,Blue Moon,14,4,5,Hazeldean Store Store,Maine,Drinks,Standard,2021/02/13,44
308,Ethan,Davies,186,Coffee,18,5,6,Lynnwood Store,Mississippi,Products,New Releases,2021/08/23,57
271,Bryon,Owen,55,Pepsi,5,4,7,NewlandsStore,South Carolina,Drinks,New Releases,2021/08/04,65
90,Belinda,Summers,32,Tanqueray,14,5,5,Hazeldean Store Store,Maine,Drinks,Promotions,2021/07/22,44
85,Phillip,Barclay,43,Strongbow,15,1,4,Clearwater  Store,Massachussets,Drinks,Standard,2021/05/27,31
329,Clint,Notman,117,Medicines,14,2,9,Lombardy Store,New Mexico,Products,Standard,2021/08/30,81
125,Valerie,Bailey,94,Tsingtao,9,5,9,Lombardy Store,New Mexico,Drinks,Standard,2021/02/13,90
318,Ronald,Hobbs,139,Baby-care,4,5,5,Hazeldean Store Store,Maine,Products,Standard,2021/08/27,46
55,Lily,Oatway,159,Baby-care,7,2,4,Clearwater  Store,Massachussets,Products,Standard,2021/09/27,32
40,Iris,Rogers,153,Mustard,10,5,10,Faerie Glen Store,Mississippi,Products,Promotions,2021/04/27,91
450,Tony,Exton,86,SunnyD,16,4,7,NewlandsStore,South Carolina,Drinks,New Releases,2021/07/17,64
456,Josh,Wilton,70,Frooti,10,5,10,Faerie Glen Store,Mississippi,Drinks,Promotions,2021/01/20,95
25,Julian,Moore,189,Olive oil,11,4,2,Glenwood Store,New Mexico,Products,New Releases,2021/06/10,17
315,Alan,Evans,162,White rice,19,5,3,Brummeria Store,Mississippi,Products,Standard,2021/05/29,30
42,Anne,Crawley,103,Diet foods,14,4,8,Equestria Store,West Virginia,Products,Promotions,2021/04/11,71
135,Bart,Connor,185,Canned Goods,8,1,3,Brummeria Store,Mississippi,Products,New Releases,2021/09/02,21
243,Nancy,Shaw,120,Alcoholic beverages,15,5,10,Faerie Glen Store,Mississippi,Products,Promotions,2021/04/26,94
59,Bob,Lambert,69,Jameson,3,5,7,NewlandsStore,South Carolina,Drinks,Promotions,2021/04/14,65
54,Julianna,Nurton,66,Agua Vida,15,1,7,NewlandsStore,South Carolina,Drinks,Promotions,2021/10/01,63
496,Eduardo,Rogers,29,Blue Moon,5,3,1,Boardwalk Store,West Virginia,Drinks,Standard,2021/07/21,3
486,Irene,Connell,161,Housewares,18,5,5,Hazeldean Store Store,Maine,Products,Standard,2021/06/21,44
99,Joseph,Pond,174,Chicken,17,4,1,Boardwalk Store,West Virginia,Products,Standard,2021/07/04,2
198,Luke,Radley,73,Moutai,7,4,4,Clearwater  Store,Massachussets,Drinks,Promotions,2021/01/20,40
433,Logan,Rees,131,Diet foods,3,2,4,Clearwater  Store,Massachussets,Products,Standard,2021/05/04,33
91,Kamila,Roscoe,78,Martell,14,4,1,Boardwalk Store,West Virginia,Drinks,Standard,2021/05/09,1
403,Mason,Chapman,87,Tanqueray,15,2,6,Lynnwood Store,Mississippi,Drinks,New Releases,2021/09/24,59
136,Nathan,Saunders,111,Dairy,10,5,4,Clearwater  Store,Massachussets,Products,Standard,2021/09/12,32
278,Brad,Booth,128,Coffee,10,2,6,Lynnwood Store,Mississippi,Products,Standard,2021/03/05,56
306,Rosalee,Grant,152,Chicken,11,4,1,Boardwalk Store,West Virginia,Products,Promotions,2021/03/29,2
24,Elijah,Collins,2,Prigat,20,4,10,Faerie Glen Store,Mississippi,Drinks,Promotions,2021/07/09,94
154,Teagan,Newton,13,Granini,20,2,3,Brummeria Store,Mississippi,Drinks,Standard,2021/07/21,22
328,Clint,Varley,196,Baby-care,15,3,7,NewlandsStore,South Carolina,Products,Promotions,2021/04/09,61
123,Colleen,Booth,104,Paper Goods,5,1,3,Brummeria Store,Mississippi,Products,Promotions,2021/03/21,22
77,Jules,Jackson,13,Granini,20,1,4,Clearwater  Store,Massachussets,Drinks,Standard,2021/06/13,39
262,Luke,Bell,109,House-cleaning products,7,5,3,Brummeria Store,Mississippi,Products,Standard,2021/04/14,30
365,Jaylene,Hunt,160,Pet foods,11,3,8,Equestria Store,West Virginia,Products,Standard,2021/07/06,75
298,Sloane,Cobb,66,Agua Vida,15,2,5,Hazeldean Store Store,Maine,Drinks,Promotions,2021/05/13,49
417,Jacob,Evans,146,Baby food,5,2,5,Hazeldean Store Store,Maine,Products,New Releases,2021/01/23,43
183,Raquel,Wilkinson,162,White rice,19,1,2,Glenwood Store,New Mexico,Products,Standard,2021/04/02,20
403,Mason,Chapman,145,Medicines,6,3,9,Lombardy Store,New Mexico,Products,New Releases,2021/02/10,84
58,Maxwell,Broomfield,169,Dry Goods,16,1,7,NewlandsStore,South Carolina,Products,New Releases,2021/04/07,67
498,Tony,Ventura,124,Dairy,10,3,2,Glenwood Store,New Mexico,Products,Promotions,2021/08/01,19
303,Eryn,Taylor,141,Paper Goods,7,1,7,NewlandsStore,South Carolina,Products,Standard,2021/05/04,70
329,Clint,Notman,151,Cereals,20,4,2,Glenwood Store,New Mexico,Products,Promotions,2021/09/27,18
18,Sonya,Reading,101,Mustard,16,2,9,Lombardy Store,New Mexico,Products,Promotions,2021/06/25,88
477,Danny,Corbett,110,Sauces,7,1,1,Boardwalk Store,West Virginia,Products,Standard,2021/09/05,7
360,Ron,Radcliffe,170,Vegetables,10,1,6,Lynnwood Store,Mississippi,Products,New Releases,2021/10/02,55
357,Helen,Briggs,115,Meat,4,4,7,NewlandsStore,South Carolina,Products,New Releases,2021/02/16,67
79,Percy,Thompson,191,Baby-care,3,2,2,Glenwood Store,New Mexico,Products,New Releases,2021/07/09,15
425,Evie,Michael,125,Hygiene products,20,5,2,Glenwood Store,New Mexico,Products,Standard,2021/08/12,20
206,Peter,Barrett,9,Hennessy,14,4,3,Brummeria Store,Mississippi,Drinks,Promotions,2021/01/19,23
370,Isla,Baxter,142,Poultry,10,2,9,Lombardy Store,New Mexico,Products,New Releases,2021/01/15,84
126,Chanelle,Gardner,187,Paper Goods,19,4,9,Lombardy Store,New Mexico,Products,New Releases,2021/03/20,81
224,Aiden,Irving,14,Highland Spring,16,1,6,Lynnwood Store,Mississippi,Drinks,Standard,2021/01/04,60
131,Domenic,Connor,100,Grolsch,2,3,2,Glenwood Store,New Mexico,Products,Standard,2021/06/18,11
371,Shannon,Villiger,124,Dairy,10,5,1,Boardwalk Store,West Virginia,Products,Promotions,2021/08/16,2
66,Violet,Cowan,82,Hennessy,11,2,3,Brummeria Store,Mississippi,Drinks,Standard,2021/03/05,27
349,Anais,Slater,105,Snack foods,9,2,5,Hazeldean Store Store,Maine,Products,Standard,2021/04/21,47
354,Matt,Ebbs,72,Juicy Juice,11,3,8,Equestria Store,West Virginia,Drinks,Promotions,2021/03/28,80
11,Eve,Allen,137,Dishware,5,5,3,Brummeria Store,Mississippi,Products,Standard,2021/06/19,22
448,Jacob,Hepburn,195,Fruits,11,2,9,Lombardy Store,New Mexico,Products,Standard,2021/04/17,86
79,Percy,Thompson,126,Diet foods,10,4,7,NewlandsStore,South Carolina,Products,Standard,2021/03/14,64
174,David,Ballard,172,Personal hygiene,14,5,9,Lombardy Store,New Mexico,Products,Standard,2021/04/17,85
45,Marie,Lakey,176,Tea,20,1,9,Lombardy Store,New Mexico,Products,Promotions,2021/08/21,83
355,Ryan,Brett,4,Blue Moon,9,2,6,Lynnwood Store,Mississippi,Drinks,Promotions,2021/07/14,55
102,Matthew,Kelly,171,Medicines,13,4,6,Lynnwood Store,Mississippi,Products,New Releases,2021/03/08,60
224,Aiden,Irving,82,Hennessy,11,4,10,Faerie Glen Store,Mississippi,Drinks,Standard,2021/05/02,96
368,Rosalee,Adams,117,Medicines,14,3,7,NewlandsStore,South Carolina,Products,Standard,2021/04/17,66
481,Elise,Stewart,182,House-cleaning products,7,4,1,Boardwalk Store,West Virginia,Products,Standard,2021/02/27,1
329,Clint,Notman,63,SunnyD,3,4,2,Glenwood Store,New Mexico,Drinks,Standard,2021/01/12,16
